"id","name"
"05f0baecf162298de7357b4f","Uribe"
"d76ed995ffb64d0a4c40559d","Petro"
"c54d78bad0e6e5c6732f5061","Lopez"
"5cb89d136cc89de956c4cc50","Lopez"
"c67726466d0d1991a90387af","Petro"
"d54d747ac61e4ce71b2ebfd2","Uribe"
"95dd5ce5571082c8061b9766","Petro"
"03d5dede71f6eb30327e2bad","Uribe"
"70d73f45f87c75c19a08299a","Uribe"
"b07793d19ab73d2fee2db169","Lopez"
"d0cb145a70bf782a7830181b","Lopez"
"b85b7735a9eb271b72904187","Uribe"
"a67bb32120c14564cd36328c","Lopez"
"81204a24601385d75d1243cf","Uribe"
"5b53c314dc8b58fb2862dc63","Petro"
"fe4117d326dac05c12a2e8f8","Petro"
"ce6468ff0b726dfc3316ada1","Uribe"
"4e1eb0035b42ccb2ec0fcee8","Lopez"
"41dd2fb08a77539f0bd84ad4","Lopez"
"507985ccdd7fa6ffb939afc1","Uribe"
"fb6d27062330184c40c76f05","Uribe"
"f3f0236fdf658b2b9a9bca38","Lopez"
"b2c4d94feedb42c553a1006f","Lopez"
"bea8366b3ca2329640407b71","Uribe"
"a844aab781b3fea44b8cc12a","Uribe"
"ce8f9de2a35ba09c24f32aae","Lopez"
"e77c4d107121bd108465fabf","Petro"
"f50e87c6069a73be7a09307d","Lopez"
"f909a09e1a7691ca804feb5d","Uribe"
"e1a3d47c0b56bfdf4a0b5683","Uribe"
"c09931dfc2455d5d7c3db7ca","Lopez"
"74351c83c9a15dddf8af633e","Lopez"
"7160f904fdb8d887faae21ba","Lopez"
"078dd344709a6a96d4e64b2b","Uribe"
"645dc82739da26709653a8c1","Lopez"
"464decd0c24f1e978eb3d61b","Petro"
"20e34616110e5ea1f4c33128","Petro"
"ebf0645e7515c6636caf19eb","Lopez"
"d0a4353f4ef1f00bc2545410","Petro"
"f50d5a0166154900e9c34c44","Uribe"
"898abd54ba068457418bc636","Lopez"
"4f29238041bbce78dca1d7cf","Uribe"
"c8aca1ecbb99e954b2176c98","Uribe"
"3a4b22e31844584f82058c5b","Uribe"
"95dbcb30c23ee2ec9acab65e","Petro"
"079f4aa9825eff029fbe4a58","Uribe"
"516414c770e30f994d8bbbd6","Lopez"
"2e99082d4e5599cc7c1dc537","Uribe"
"0cf97bab4f77bfc2bd29380c","Uribe"
"e2dae541ebccda0c24dfc93b","Uribe"
"107dad4a2da4505af4338cf2","Uribe"
"883d7d387d54bb31de613248","Petro"
"a055ae9b2df6c8e47372e07b","Uribe"
"e2e6a8a73b23b37b08a08cda","Lopez"
"712fb1545022ce0077bdd6f5","Uribe"
"b388de4c196a34d258ac43de","Lopez"
"b99b295e1ca01de59da782b9","Uribe"
"9a28b00b14188ed8a84e5403","Petro"
"6d0cf8d4984c8f9680551ae0","Petro"
"3d868d4e4cd2fd7b7f46a7a5","Uribe"
"563b93b7966b567b239e9267","Lopez"
"d2192ee2880e438f8bc5067c","Uribe"
"fe644fec94d5e23f17b161af","Uribe"
"d5048ef1ba8fc5b7c570ffb5","Lopez"
"12333d0f3f796f1a2fc897b6","Petro"
"6f4c358db23144b26c7156eb","Lopez"
"26a730124966abe624cb60fe","Uribe"
"c28b90474429270a5817df56","Uribe"
"b7c8ada74ad435999eab7358","Uribe"
"4900dd36b8ea0bdad1128445","Lopez"
"611d5f3a344ceb2eaefc3ecd","Uribe"
"a7242c7c84de69eed1e54aed","Lopez"
"52355803f9662b06a394265a","Uribe"
"07394523c11cf80ce8a305e1","Uribe"
"ae3e267ebdfab02a30553f7c","Lopez"
"10bf46d5882680cf6a1d03d2","Petro"
"86ebb49333d1daf30666e708","Petro"
"c24cbbbf28de30ed56a97a62","Uribe"
"9423023dfb27334292d23c44","Lopez"
"03cc0602aa80fbe961511d03","Lopez"
"629db75c7870e4486382cfce","Lopez"
"3976fac5b144ad06eaaf1780","Uribe"
"e8f11a073b3c37dd4e26c945","Petro"
"c2cbc6ccbfebf91c5687a72a","Uribe"
"b34e680e6aa46a25573234ea","Uribe"
"0c1fa814941a081bb79f379e","Petro"
"4779dd69bcf0299899b99483","Lopez"
"d8654a199c316a9450990d7e","Uribe"
"47e543747339215800693780","Uribe"
"0f69e0c48645b18ac75eb7e2","Lopez"
"696ecec02e7df7b7eb382d72","Lopez"
"ecaaca4b5fc9364fb9e0758b","Lopez"
"6e737279ba65dfa090e5883c","Petro"
"2e039670ea4ea7fcfac06156","Uribe"
"e9a65dc40a7ad01f120aaef3","Uribe"
"4e02e2ba276dd2015b1aa061","Uribe"
"17917f35e9ae452279302aef","Uribe"
"e6c98801cfc08dea328cc483","Petro"
"47c48c81700064447d6ad235","Uribe"
"3ab7ec9584f42ff21eda24b6","Petro"
"c564c3c3af20156cc0bd01d2","Uribe"
"d84459a2a632a1e46239ae86","Uribe"
"d74bd63e3f0d2203582c0c79","Lopez"
"23a7aa1e94be2b635840fa5b","Petro"
"34cb6d2ecb8f263432bd0c0b","Lopez"
"454d9722561505a28e16ebec","Uribe"
"cd39e798d1549c930eeeeecb","Uribe"
"52e9f37f29d1f8484e1bc7a8","Petro"
"eba2bee0fd8adf4de74d3789","Petro"
"161525404cc645f5f0103284","Lopez"
"1c804eb888170a810d1a693c","Uribe"
"99574c109235a2f107936aad","Petro"
"5c0f11e55f74930c8b8dc6be","Lopez"
"009a7fedc9cf1a2f792b3f74","Petro"
"58336f353d63dfe1e83c94bb","Uribe"
"7f17692465fcb387077a6df1","Lopez"
"c89ca88f673ffcf3ed306625","Lopez"
"aa424a151d1e0e76ddc3c68d","Petro"
"856c5e10af99538f1d15441a","Uribe"
"899910582c13feee4c3554fe","Lopez"
"05db62b6656a283d0faed208","Petro"
"d5a61383378dba3163101181","Lopez"
"cf8072e26ae6a65582142cc9","Lopez"
"1cda7a58df1e1fb52031d99d","Lopez"
"443aac6894913a43889f31fb","Lopez"
"9cea63381d22f599ce5a8343","Petro"
"513fcbdb066f0fe4c740169b","Petro"
"e5302e04179e72c40174b04f","Lopez"
"97b515a93ebc8e2c07c7d200","Uribe"
"c8f6c1addc9067be36ff381b","Petro"
"af9031da4a69cb3203ca2f33","Uribe"
"a6c6277f93d14bfa770ef636","Petro"
"278c16a5cda4d32c48495257","Uribe"
"105d84a25a80467eeb80c36d","Lopez"
"9fa61d8a90b48dca7ca04832","Uribe"
"2b782646536366d30e09f876","Lopez"
"9b72fd9bd812fb92e2878eb4","Petro"
"633d40a4aac195a15edb15dd","Lopez"
"c73056bbf77700bad1d32907","Uribe"
"9030062b96af97f55391609d","Petro"
"08768ed4a12ed02750227842","Lopez"
"3db8ad5dccb6184e259e1727","Uribe"
"786332b101b3c2a86d6ee31d","Uribe"
"df6e8938fb55a5f3e607c5d8","Lopez"
"7f872b6d5642b9ac3501a20c","Uribe"
"0286bfac7a9c256466c3462e","Uribe"
"4c32b78bdd8b592176a56e2d","Lopez"
"af7f3a9d3eb69b29834c899d","Uribe"
"e642dad69092e3f8e8771f72","Uribe"
"cf9faa054e628935d9dc820c","Lopez"
"df21de33ccebbd877070e40c","Uribe"
"f6832672087efbd2de9ccfd3","Uribe"
"9c930ca51f24ddc279555962","Petro"
"fff191b45c010f9b98c463df","Uribe"
"28af872e102409c4b81c00ed","Uribe"
"04af268318427b37755ac7aa","Lopez"
"3df8d259c665eadc57d47a50","Uribe"
"cbcf9503589db0548599d5fb","Lopez"
"0c65e8945e02a4ea39c11274","Uribe"
"1df8957985d34b522161e79c","Lopez"
"3e23e2501be73601619c1aab","Petro"
"fa55ce6ee941f854567a8ae7","Petro"
"b6e0994162f420460c76fd2e","Uribe"
"31f804f33dd39c5c525c96ee","Lopez"
"de0eed6fbffbbc749af8aade","Petro"
"c88b06e3812532fd9d07e6cb","Petro"
"bbcbf1542d0aae8d0331e740","Uribe"
"4f772b666db7c5bc0d1f8074","Lopez"
"80c2842d4a12f8d76d042075","Petro"
"a6d758012724c544688ae949","Uribe"
"d9d1bbb91b08bed1eb10f0af","Petro"
"25698e0e6a3ee86833c48575","Uribe"
"4b2be67344a7b9147c34d1e8","Uribe"
"5fba14887ea74c60bb3cdb1e","Lopez"
"3c239ece7430c771fa575bb8","Lopez"
"3d2f8a217ba15445a1884ef3","Uribe"
"accdb980986d2590dcc3d58d","Uribe"
"b14ba8cda1b08337b6c6763f","Uribe"
"84dd6feddbf278c91e1d860a","Uribe"
"b4637dbce8d57ec4eabcaba4","Uribe"
"6920c52af5bd93474e02740d","Lopez"
"3bf74629a5617977eb8fd4af","Lopez"
"90c35ecc30eaa14ca5b8b368","Uribe"
"f0977d6c7ca0840169fe6d9c","Lopez"
"bab35699ac23a10f79e1243f","Lopez"
"afe024ae9a4c6eba8088c700","Lopez"
"2032201dcea5d97466ceac77","Uribe"
"12a4fe7839579da40c7587ef","Uribe"
"0246ac789bc1019a8280d37d","Uribe"
"199163aad93f602dbb9c22d1","Petro"
"7b027f0d39346aec01af5bfd","Lopez"
"0ea14934778bc32ddd21646c","Uribe"
"3788c6e5f3dbbbf79ce10392","Petro"
"4aa55afd812570ac75b2dfe0","Uribe"
"30d0f036bf987998cf0629d8","Uribe"
"5c6e2c02024095b75a3f871c","Uribe"
"db34e48bbe12eefe2e100c5c","Lopez"
"e80e38293d3c3d76aa4ed2db","Petro"
"5545c54b39e6e43271946dd9","Lopez"
"92da524b7957a7fca38b8f1d","Uribe"
"aac8d032de14074de9c0bccb","Uribe"
"ad98488924b11d5f97ec20af","Uribe"
"7d89a01aa45ddaf2b8e99dc5","Petro"
"e333c705af4e7367c84862b4","Uribe"
"dfa48a857abcf661c3c088f0","Lopez"
"1cc4a9699d57886192dec152","Uribe"
"afe16727464282dd3046e985","Lopez"
"dd72c9c343ace720e6f61c22","Uribe"
"4e83558dde6f5a1ef82f4125","Uribe"
"767b6ee17a0053eef155ea7e","Uribe"
"99343e3319184a512c049ef4","Uribe"
"3b6bbd4a18ca218052a7e045","Lopez"
"2b0805e22360d925b096bf1b","Uribe"
"9b82f5cd9e1489f739d794b1","Lopez"
"6135b2ca625dc6ed84c927e4","Lopez"
"d98eac0b73b63a0192c89d83","Lopez"
"8cda6742ba13510a2323a964","Uribe"
"5b12e1b9ef016fd89b6a6abf","Uribe"
"a2256617af3b2990555f0f34","Uribe"
"0818ec1f63e1eb243bde75ee","Uribe"
"2e3fe816d33db6634d312aeb","Uribe"
"671f961bdb13d4904ddd85f0","Uribe"
"e5989190b437d305f2bc7c14","Uribe"
"59f19c631a4848ef50d0b258","Uribe"
"fbc4858202d0d93a4ff27be5","Lopez"
"d202f124819202d3a0d628c1","Lopez"
"c497977e7847daf8b8409c47","Lopez"
"576df3660138727d77bcbfde","Lopez"
"c2361c7993f4f9f91fd5c293","Lopez"
"b2d215dd4d4f7119af6eb754","Lopez"
"e8523e7912a78fd5a52f7586","Petro"
"af34e4fb66b3ffa28d5f6b54","Uribe"
"904d77354a888ef4430b0b13","Petro"
"73dc873be2770dcabdcfea2f","Uribe"
"945ae5382793cb846200737c","Lopez"
"78cf20b6becc1037fc9c7119","Uribe"
"21b31bb590c015752a5a5b08","Petro"
"bb124bd7dbc3b2e6a790eeb5","Uribe"
"de448525bc2eb98d7f0bb602","Lopez"
"e3d37e80e81d5122eb356bfb","Lopez"
"efcaffcec62fe8b69c2b2ebd","Lopez"
"70480519985d6caaaf229c9e","Lopez"
"69f546f042635a855cda7f66","Petro"
"a201a3dc94ae414eccf976df","Uribe"
"2b19de9ccf20023a4a7b1a4d","Petro"
"7759ccd230ebe4598f64162f","Uribe"
"248bccf92fea17f704661bf1","Uribe"
"3fc3ce049e4bfe3cfb9c9140","Petro"
"d8c3b8c7b2d69e17f2b43477","Lopez"
"24ffc4eb96bfbd15b0d949ae","Petro"
"c4b0a04bc988977575d43217","Uribe"
"b9f3eff46d8fb3d6a85420fe","Uribe"
"fe248aed1a7556870f30c00a","Uribe"
"4bd05397e4fae3545548eaa2","Uribe"
"5781bb4e099974f8d3213f06","Lopez"
"f156c95d0459af67c9fc0baf","Petro"
"1c5a3c44380be55040f38094","Uribe"
"778a116aec0355d9759d5f74","Lopez"
"931f3e394238cc8914540d04","Uribe"
"ebc771d90e24ff32227b9362","Uribe"
"8f2836298f0b2ac11554f196","Lopez"
"c2124e39717bbcd8ed202630","Uribe"
"4cadc1bcc0e40d5b29e7264e","Uribe"
"f5bd2bb2ba322da1f926102b","Uribe"
"5f8451f3bc45cc3c841b41d4","Lopez"
"076886c25a19679d64bbee97","Petro"
"32a15b0c5525d5009eae0549","Petro"
"3e371b3e3e1a940de6eae46b","Lopez"
"e4d1a920138ca847efc812d8","Uribe"
"09a9de128b26ffe0ec318dfa","Lopez"
"5e3bade309d57dc081cd9796","Lopez"
"ebd9423a842b90d54c418682","Uribe"
"8f2c31ca0ad73ff7f4e9b522","Lopez"
"78adf43157849aa9ca27e13e","Lopez"
"0b2133daaa049f2057038235","Uribe"
"03451bb69b701c95e47c4519","Lopez"
"9d38f4532327e7f1ad266522","Lopez"
"3460b5cf5fadc24148d18a16","Petro"
"60fa710a3cdfb53d8c8fcf29","Petro"
"8291c410d458c40f6596d661","Uribe"
"5d4d7bebed80ced77064453b","Uribe"
"d58e77f8c09271a14fb49db9","Petro"
"2e4d1edcbf1a82decb46bf6b","Petro"
"a7207be0a55cc9d033fe3cc5","Lopez"
"72d390fca3856d8abc4a35e2","Uribe"
"9a9c295093327d668e7bfc78","Uribe"
"540efcce2238c92ce3b4c4ea","Uribe"
"e635d3099d2e59ca8a213d2b","Petro"
"b99cd9949719d79d6b593328","Uribe"
"da7c5e5d9f96fa77e4eab543","Uribe"
"38db7b88adce9ede02979f80","Uribe"
"a19d7785c3f153a8854e5a8b","Lopez"
"3923bd53f07bea5c25bfc1c5","Uribe"
"5f47edb3fea5f70658280c92","Uribe"
"4ab002642e32eb96ba095f66","Petro"
"d5118cda4dde6199146d376a","Uribe"
"9cdfaa334c75734c6514d021","Uribe"
"8516edf0e6f56a53e21a6368","Uribe"
"c506fabf2c70bdb77d54ed4b","Lopez"
"9c3d813775fcb8369e985ba4","Uribe"
"6eef0165ef208e13c111a967","Uribe"
"1ea2cc71caf33660fd9d2059","Petro"
"3301d2369295cf3f558eb0dc","Uribe"
"3183e87c13a0e3e1aeca951f","Lopez"
"a437577cbfbc18640a8e1027","Uribe"
"3c0b4fa47813dbe15000d299","Uribe"
"e8e59c5781f5418ccc66dffa","Petro"
"f13c2922b6ab66ced4e50f3e","Petro"
"c80d51d3c424d6d35c93f2fb","Uribe"
"00874a460f1099aeb306b809","Lopez"
"a1dd6e848437c05cd00ba8c0","Uribe"
"fa0ad7106f500f3bfae91217","Uribe"
"07f3558525cdc52d6e4eda60","Lopez"
"c572ab35959f79e1f8a866b0","Uribe"
"a63ee8bfc069e006d0c4fc64","Lopez"
"6b5abf6bf7091fcd11ce540e","Uribe"
"6e8caef96271cbecf5691cc8","Lopez"
"d880a6dad348f529b6d3306f","Lopez"
"01e5409160bf7f511425ec3c","Uribe"
"20ec0a05a1731ce33a242d71","Uribe"
"2b501ad1febf8707522a0f91","Uribe"
"6ee5bc48ca443e6a2b1524b9","Petro"
"ed600dd2506da15f4eccefcc","Lopez"
"7b56c4a596ec93b347fda8cb","Uribe"
"c1c5391d4c3650908ddc4a9e","Uribe"
"59b6435f3691dcda855ff210","Lopez"
"7fa72f85250627ac70bbf148","Petro"
"c265138bec279e2e9e21cb32","Lopez"
"09d108502cc03da6efbee4b1","Lopez"
"48ebd2321d14b7ff6f66ed24","Lopez"
"5f8a66bb29a34a4bf9e56740","Uribe"
"5d96ad0f2aafe68020f4c1e3","Uribe"
"5329ea5de0dda99799f21274","Uribe"
"b24ae2d36c99719c8aebf883","Uribe"
"1d1f964c8cf49bfb0b462a96","Lopez"
"b4705f2e7f59902c00808cc4","Uribe"
"a2f81c1cde1219d7a9799f6c","Uribe"
"fc16aac8e61164239ee82491","Uribe"
"a5ed411b631854115e365ba6","Uribe"
"1abfc73e3e33ea8804cc8be2","Uribe"
"9d740a4e5273c4bae3985c3b","Lopez"
"872fa0a588d954bec65f81a1","Petro"
"c8e02d696c7e52ea87eaf67e","Lopez"
"49b302ac85b6ba336d8b34cb","Uribe"
"ef78c43517411dcf3224d44d","Uribe"
"a7a7a1c0263df466b6c58a9a","Uribe"
"738553ff27d2d18e203160d6","Lopez"
"e51790e9725df360e34e351d","Uribe"
"74dcffad76d264f95316fe68","Uribe"
"5b72f051311a93793e3e5ed8","Petro"
"a47fed3fc6a5c30cf6b6ab23","Uribe"
"aaaf3d7258091a6451504e9f","Uribe"
"b33cd68e743a90bf06f705d5","Uribe"
"aeafe0353e509d82347a84e3","Petro"
"231847c5d76507b092aac99b","Lopez"
"2177bc34acdfe4bf81b88f7a","Uribe"
"77604bf3a8378063a30144f9","Petro"
"7180892da3a79139e01e2fa3","Petro"
"ee1b7775f03edc5ebbb8badf","Petro"
"23463a08f1a2c5d63cd67ac1","Lopez"
"1eeb8c2df6dda95f04683d03","Uribe"
"1949a0970e336591b16732b2","Petro"
"96272cc6eee921ec9566363f","Uribe"
"a18718aaa5825ded3e2944c3","Lopez"
"b8a1ce37302826e94107560e","Uribe"
"e32b92e165de1f510fdf970b","Petro"
"e6343c170d5aa2f5b753126e","Lopez"
"f2ff2fcaa47772da7867655b","Petro"
"4936456415acbef8815392ea","Uribe"
"decc67ede178e65f98c0e225","Petro"
"aa1c4b137d12fb54bb8c7351","Lopez"
"b0f11b09adc0da7a1ef9ee4f","Lopez"
"e988a68a0c1d943427045efc","Lopez"
"4b65d6ff062f9c25389f704b","Lopez"
"d19e34cad4e36b427e41593d","Petro"
"ff8b376049b65af5395ff904","Lopez"
"f8d4d72144b8d4d873e27ce9","Lopez"
"3a90a01bab0bea1ba2107f63","Lopez"
"ae2f34eacc0a97caac651f01","Lopez"
"0229a1febcab91d9148d7f51","Lopez"
"e8ee5383f4e63ab8e8290542","Lopez"
"1ad328109d3df5f7e778d6a5","Petro"
"0d906f3a9695ff6a728c870b","Lopez"
"7d7f6a959dbb0a8a1072cc91","Lopez"
"e6c87e558679a19d7db97678","Lopez"
"ac47fc5139a389434a873e7e","Uribe"
"3bc1f9f066dab764f616ce17","Uribe"
"0f79d1a2999072e95325a02e","Lopez"
"3a558d84eaf0e6931af4d127","Lopez"
"6bd5e6a94a3fa540f25eb13c","Lopez"
"a2ad358c3a71c5c4f4c3620b","Petro"
"755209b62c00b43285a7d41a","Petro"
"84ae61574fb34261f637b0c6","Petro"
"8ac2c84a0fe01e0252764f90","Petro"
"433b24939e0d6f0e677066c0","Lopez"
"db590d28557cdb27aa14d96e","Uribe"
"3cb20ce55983ee44a19bbeeb","Petro"
"2e6ae118ac6beb8f3a8e18a0","Uribe"
"50f99c73ff151d1dcd432fde","Uribe"
"21ea38ef953b128eb6c874dd","Uribe"
"9d01394a61da1fa1c9a29b7e","Petro"
"c03833c69d79aa0ddced9ef2","Lopez"
"decce35ebea907820ec22ab2","Uribe"
"ad098c94be15063d1f93f03e","Lopez"
"8d70d732d18c25367cf05fd3","Uribe"
"329e7180c9a3abbe67d18e81","Petro"
"729527b207940ba9f49b83ac","Petro"
"d09c518e969f25614dfdc4c9","Uribe"
"8ee9945a5e131db1a0d2af27","Uribe"
"87cab39007435e8bc7333b8b","Petro"
"7f142ae5bd1824bb333c1b78","Petro"
"5d8985d5ec3bd84e4114fcff","Petro"
"99877a26ca5547bd32d9c2b9","Uribe"
"28baa6020912e328af5f8fc6","Uribe"
"9fac1fca534d4fbe2236a8d2","Uribe"
"a726add084ada92f8c765005","Uribe"
"ddef2b44d12bbeebe12483e1","Uribe"
"51098b378b48ec97f620a257","Uribe"
"4542f4a5ac61133ab02a8bd7","Petro"
"6f2bcc5bce2960981a1cc433","Petro"
"f6e673bdb7142b35f0753b01","Petro"
"a050432a9e98f0d99b1e29b4","Uribe"
"5b07e1d55766ea954eb06685","Lopez"
"5ef9863431a123ea6fbf0662","Uribe"
"d5657e8ced535d0f670c2892","Uribe"
"8ad4d4e3b8b16fd457adf78a","Uribe"
"ca6bc71a61d6aa2b02c1a58f","Petro"
"f9a7282b5d696b1b0af5c42b","Uribe"
"36229e4d4b110b1d683b7b11","Lopez"
"702994f28fea09961ab9aef1","Lopez"
"0ad80d8bcd366dba2fdd5c18","Petro"
"d6fb4f857699e16d6024bcdb","Petro"
"60694da755118461eb5eb668","Uribe"
"0be8fc74b5e744cd29f88e99","Lopez"
"b61876dfbb718bbbad89f92d","Uribe"
"f4659223ee8af427a2e2bcc7","Lopez"
"f71866f6dda2450ebf66e8d0","Petro"
"586b05cb92ded8d2fd923122","Uribe"
"e41876ebfef43883634e1cc0","Lopez"
"e1178d2747c8bf0ddbd56320","Uribe"
"33fbd2ba18e3c091f6f32b6f","Uribe"
"6e0583b1a351add97ea1b492","Uribe"
"6a031d019610b1b4dd5b21c3","Lopez"
"8f72a2b52201b3010c3b85cf","Lopez"
"3fe4c82f32970eddc473ec32","Lopez"
"acfe39647ce53ff462d33384","Lopez"
"e52345f28c37c3e4670c4a23","Uribe"
"9a88fc5ecf7a2df593fb12e9","Lopez"
"2213d77ea68c922c72f9b915","Uribe"
"52feb5516a07817d61bdadb7","Lopez"
"3298b4b9665bac4a5f24eccd","Petro"
"eb202a511524e984942c1e57","Lopez"
"3b674cb81ff1edcd1afc286e","Uribe"
"3e173f3e42fff23e16af4eb1","Uribe"
"fae32bf6cd731131dd97a411","Lopez"
"575d63a3094957252c58255d","Uribe"
"4611a0ee4686f42a53e562c2","Lopez"
"b8edb1c192833309240c7681","Uribe"
"dcbd50a4c95fe8937caf643a","Petro"
"85465051bbf6654fb68db43d","Lopez"
"fe34584358ae36d224252f7a","Uribe"
"6269a20ffaa67645f3cef468","Uribe"
"85b39ce76c3e2a82cdcc4f7c","Uribe"
"d3c49333443098ec45e9a294","Petro"
"2eb3e49096d5f6e3205853ea","Uribe"
"43de065493ecdb7541e457f0","Petro"
"3f9828b98fb1dbef9f05b4f0","Uribe"
"934c4fd4ebe9ca88e31c91d7","Lopez"
"6fbf9719ee41b8d5180e3855","Uribe"
"527a7c7e0977f1b08b69a118","Uribe"
"8be335722b9d33bd58fc278f","Petro"
"714850a0b3d1ae1db41c661b","Lopez"
"be045897fe92953d75218acf","Uribe"
"acb3ceeef7ead11c3237af1b","Petro"
"9a9d969fbbbb3bf51f3de505","Uribe"
"83eb3298fa21ba34ab9f08dd","Uribe"
"72b293c6d2742054c16e2857","Petro"
"fb835df1af1ea3f3ade43982","Uribe"
"f832426d25ba33d573ed3d9e","Lopez"
"2487fbdeb8078c5501739688","Lopez"
"e79b360c527871c50f248c73","Uribe"
"d63457cda819e4cc08c9705f","Lopez"
"81d8fe51dec8f345bca46281","Uribe"
"18231ed574eddfef1cacad2e","Uribe"
"2bc34547b230ce813068260b","Petro"
"757d337db657fbd31ecc44fd","Uribe"
"2b0d03d2d59c367bbbd1bdda","Petro"
"dbd7b9d9b7978612f517b49e","Uribe"
"f72adc2ad6f02e4d5ddd27c0","Lopez"
"2d042af686be8e27b27ae171","Uribe"
"f0bf5b442ef5a670b360ce2f","Uribe"
"92b798cbaf61a1e870f662b3","Uribe"
"c41cc694b418a48f8d85084e","Uribe"
"11f516844b11b8166d383906","Uribe"
"bd3810ba463ab17f60922fb8","Petro"
"38ac8e44517babd83a7ba422","Lopez"
"b602717e1f0047811aea73ce","Lopez"
"6a771f2d2e0756c212f9b6de","Lopez"
"013b5af9828cf3ada79d576c","Lopez"
"dbdb1bf155037c77c85d70c9","Uribe"
"183ed5bbf5af6628ace14182","Uribe"
"69c038786023e04b69f387f1","Petro"
"6dcb3a08d11639d2bfb7cb8d","Petro"
"2336b7edda584a12dfeecaa6","Petro"
"9004711893d11c20c4caf71e","Uribe"
"6788b8e31dde5e392a8e34dd","Petro"
"0e2cefd98cc57b8eef0cc140","Uribe"
"1cfb8af95619619d7b421ca6","Lopez"
"947e5c180a8af6b589bb35e3","Uribe"
"1267afd2ad2e2643e8400f3b","Uribe"
"1275ca6531ee0dd5bdfaabf0","Lopez"
"5af717e7c6b49b14739a8a33","Lopez"
"7dd340a9e8f8269814e3e887","Lopez"
"565a00b4377a4a32552ab499","Petro"
"0980cbb4bb436da9aec1454a","Uribe"
"e0855bc8592baf75e59561bf","Lopez"
"3d915c5bae13e1702d8a2f81","Petro"
"9a77abe893ae8ef775c61072","Lopez"
"4239a201825f034a353211b9","Lopez"
"55beba102714cfcf0fa915ae","Lopez"
"1358cfe70483df1d9c97b9b5","Lopez"
"b47ba5a26f43ab14bfb56c53","Lopez"
"2391204f05d52960e8c5f0d6","Uribe"
"7821c0aaf65cc1a05f6e8025","Lopez"
"069ee040d1ed71b8bdad9970","Lopez"
"359d519cd9b47aa9540b3853","Uribe"
"bc0959e833a6b7286c629ee6","Uribe"
"c13baad7ecb6a2882783156f","Uribe"
"d8b1a89cb831694950caaed5","Petro"
"6ab251dce73c76493b591efb","Uribe"
"b6f2bb460e30c69396b6afd5","Uribe"
"e98745469a39f39b891598c2","Uribe"
"95f8fc2a174ee980d10950c3","Lopez"
"8bfc304256a003e97dc82cd4","Uribe"
"61d4687ec57966a715d0549f","Uribe"
"bd9a02eff27aa4a5a9e3681c","Lopez"
"e67ad79f1ced14368e474d64","Uribe"
"c9586fbb660af400bfb4bd75","Petro"
"8b375709e04910cf7950646b","Lopez"
"90dccf0c93e39ba94fb0d27a","Uribe"
"45dee0f1e395c6fdb7618e00","Petro"
"a9a69b21e3096f74368d1777","Lopez"
"4847f8ad4d1dba92e386d685","Uribe"
"0ed47f2e371aa4f6ff4e1f29","Uribe"
"82bfd83d093cda9deb22d3d2","Uribe"
"f4d16f6d7d9f4e0a998a7886","Lopez"
"53712b0c60675bd2729fd74f","Lopez"
"ec0cc81ef79ee1b2460628cb","Uribe"
"085d04e3d7699047c82f28c3","Uribe"
"5a34abca8c320784c61b8bd5","Uribe"
"64b55ee4912382b5d255c79c","Petro"
"5de7e24d2ab9b5ff12fc6835","Lopez"
"b68b1de1a0698f5873943d9d","Lopez"
"9bd8f8335a49dde3862d95dd","Uribe"
"09afde110dd96362624f275e","Uribe"
"20e54a465bc537f3fa833d04","Petro"
"9164404cdfab7375c1b77b00","Petro"
"370f302846734de6c3a50389","Uribe"
"5819598bb523b8617d7063a7","Lopez"
"8a8e205a7f62b3a41adf2249","Uribe"
"5e0dcc3e1313ecc796591545","Uribe"
"2cff6cbfa7a2dfa46ae848b9","Uribe"
"61a8b2c4023ea6b377aac637","Uribe"
"7e4bedb8dd3a00a52b248cf9","Uribe"
"4237f7027251d3600809417e","Uribe"
"e2aa0b237602e440cc5d9c52","Petro"
"4901cf41f10b7cd5b092e156","Lopez"
"7e6ecfaf41a86222ff7ace42","Uribe"
"759dbda8e7960bb5147179f2","Uribe"
"1192472077ecbb4aefd2fc88","Lopez"
"191827046e30960b90857e9c","Petro"
"e3d5b8e827f3da51aed8556a","Uribe"
"1b7c2b312a219382b7581161","Lopez"
"eabb6afc87d09dd30cf195e2","Petro"
"76908732bc074b9d11a73ee3","Lopez"
"d3ffa46366d55ddf63be1155","Petro"
"5b40a8d8e02b23950086a81c","Uribe"
"26cebcd32a97eb2d97708e86","Uribe"
"a31cc1b5ab1bb91cd558e519","Uribe"
"fd3b4d8531ee7d7d7b05f4ce","Lopez"
"8b1c776653c456eabb5a654d","Lopez"
"1a77a82c63c9fdb4167cdd49","Uribe"
"89d7ad7b0bf4570a81b1af52","Uribe"
"6ba960f009231d0973bd06b3","Uribe"
"ea04b1e3b05c1105746d98ea","Uribe"
"dfa8c0272d4033d68e233f21","Uribe"
"3dc729a20b57369b97d45dca","Lopez"
"5c246464dcebae5877987ad4","Uribe"
"6c749be4b3be2abd674ba5ba","Lopez"
"dade3dd8c222f2cbde5647de","Lopez"
"b67a8db00a5a08765d2d1d8f","Uribe"
